l,w,gds,id,fug,vgt,gm,gmoverid,vgs,vds,cgg,vth,vbs,cgs
1.8000000000000002e-07,2.4000000000000003e-07,2.876e-08,3.331e-08,572900000.0,-0.1499,8.774e-07,26.34,0.3,0.5,2.438e-16,0.4499,0.0,-1.572e-16
1.8000000000000002e-07,4.800000000000001e-07,3.835e-08,4.337e-08,416900000.0,-0.1662,1.185e-06,27.33,0.3,0.5,4.526e-16,0.4662,0.0,-2.743e-16
1.8000000000000002e-07,1e-06,5.848e-08,6.536e-08,323300000.0,-0.1766,1.829e-06,27.98,0.3,0.5,9.006e-16,0.4766,0.0,-5.219e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.687e-07,2.486e-07,3801000000.0,-0.02678,4.669e-06,18.78,0.4,0.5,1.955e-16,0.4268,0.0,-1.635e-16
1.8000000000000002e-07,2.4000000000000003e-07,2.413e-07,3.332e-07,2909000000.0,-0.04987,6.648e-06,19.95,0.4,0.5,3.637e-16,0.4499,0.0,-2.991e-16
1.8000000000000002e-07,4.800000000000001e-07,3.602e-07,4.781e-07,2305000000.0,-0.0662,9.945e-06,20.8,0.4,0.5,6.867e-16,0.4662,0.0,-5.541e-16
1.8000000000000002e-07,1e-06,5.956e-07,7.731e-07,1918000000.0,-0.07659,1.658e-05,21.45,0.4,0.5,1.376e-15,0.4766,0.0,-1.092e-15
1.8000000000000002e-07,1.2000000000000002e-07,6.571e-07,1.237e-06,11000000000.0,0.07322,1.647e-05,13.31,0.5,0.5,2.384e-16,0.4268,0.0,-2.132e-16
1.8000000000000002e-07,2.4000000000000003e-07,1.062e-06,1.866e-06,9357000000.0,0.05013,2.706e-05,14.5,0.5,0.5,4.602e-16,0.4499,0.0,-4.129e-16
1.8000000000000002e-07,4.800000000000001e-07,1.733e-06,2.909e-06,7952000000.0,0.0338,4.466e-05,15.35,0.5,0.5,8.939e-16,0.4662,0.0,-8e-16
1.8000000000000002e-07,1e-06,3.055e-06,4.995e-06,6952000000.0,0.02341,7.967e-05,15.95,0.5,0.5,1.824e-15,0.4766,0.0,-1.626e-15
1.8000000000000002e-07,1.2000000000000002e-07,1.606e-06,3.668e-06,19550000000.0,0.1732,3.199e-05,8.721,0.6,0.5,2.604e-16,0.4268,0.0,-2.39e-16
1.8000000000000002e-07,2.4000000000000003e-07,2.818e-06,6.134e-06,18190000000.0,0.1501,5.858e-05,9.549,0.6,0.5,5.125e-16,0.4499,0.0,-4.749e-16
1.8000000000000002e-07,4.800000000000001e-07,4.914e-06,1.035e-05,16630000000.0,0.1338,0.0001057,10.22,0.6,0.5,1.011e-15,0.4662,0.0,-9.405e-16
1.8000000000000002e-07,1e-06,9.105e-06,1.88e-05,15360000000.0,0.1234,0.0002014,10.71,0.6,0.5,2.087e-15,0.4766,0.0,-1.94e-15
1.8000000000000002e-07,1.2000000000000002e-07,2.993e-06,7.517e-06,26030000000.0,0.2732,4.427e-05,5.889,0.7,0.5,2.707e-16,0.4268,0.0,-2.515e-16
1.8000000000000002e-07,2.4000000000000003e-07,5.458e-06,1.338e-05,25160000000.0,0.2501,8.491e-05,6.344,0.7,0.5,5.372e-16,0.4499,0.0,-5.049e-16
1.8000000000000002e-07,4.800000000000001e-07,9.838e-06,2.378e-05,23840000000.0,0.2338,0.0001599,6.727,0.7,0.5,1.068e-15,0.4662,0.0,-1.009e-15
1.8000000000000002e-07,1e-06,1.873e-05,4.492e-05,22670000000.0,0.2234,0.0003154,7.021,0.7,0.5,2.214e-15,0.4766,0.0,-2.094e-15
1.8000000000000002e-07,1.2000000000000002e-07,4.885e-06,1.238e-05,30130000000.0,0.3732,5.223e-05,4.22,0.8,0.5,2.759e-16,0.4268,0.0,-2.578e-16
1.8000000000000002e-07,2.4000000000000003e-07,9.024e-06,2.28e-05,29550000000.0,0.3501,0.000102,4.473,0.8,0.5,5.493e-16,0.4499,0.0,-5.201e-16
1.8000000000000002e-07,4.800000000000001e-07,1.648e-05,4.17e-05,28440000000.0,0.3338,0.0001956,4.69,0.8,0.5,1.095e-15,0.4662,0.0,-1.043e-15
1.8000000000000002e-07,1e-06,3.177e-05,8.057e-05,27380000000.0,0.3234,0.0003913,4.856,0.8,0.5,2.275e-15,0.4766,0.0,-2.169e-15
1.8000000000000002e-07,1.2000000000000002e-07,7.574e-06,1.783e-05,32140000000.0,0.4732,5.632e-05,3.158,0.9,0.5,2.789e-16,0.4268,0.0,-2.613e-16
1.8000000000000002e-07,2.4000000000000003e-07,1.393e-05,3.351e-05,31760000000.0,0.4501,0.0001109,3.311,0.9,0.5,5.559e-16,0.4499,0.0,-5.284e-16
1.8000000000000002e-07,4.800000000000001e-07,2.547e-05,6.234e-05,30810000000.0,0.4337,0.0002147,3.445,0.9,0.5,1.109e-15,0.4663,0.0,-1.062e-15
1.8000000000000002e-07,1e-06,4.923e-05,0.000122,29820000000.0,0.4234,0.0004323,3.543,0.9,0.5,2.307e-15,0.4766,0.0,-2.21e-15
1.8000000000000002e-07,1.2000000000000002e-07,1.201e-05,2.351e-05,32050000000.0,0.5731,5.658e-05,2.406,1.0,0.5,2.81e-16,0.4269,0.0,-2.633e-16
1.8000000000000002e-07,2.4000000000000003e-07,2.166e-05,4.474e-05,31930000000.0,0.5501,0.0001124,2.513,1.0,0.5,5.604e-16,0.4499,0.0,-5.331e-16
1.8000000000000002e-07,4.800000000000001e-07,3.922e-05,8.417e-05,31210000000.0,0.5337,0.0002193,2.606,1.0,0.5,1.119e-15,0.4663,0.0,-1.072e-15
1.8000000000000002e-07,1e-06,7.545e-05,0.000166,30280000000.0,0.5233,0.0004427,2.667,1.0,0.5,2.327e-15,0.4767,0.0,-2.232e-15
1.8000000000000002e-07,1.2000000000000002e-07,1.948e-05,2.902e-05,29790000000.0,0.6731,5.297e-05,1.825,1.1,0.5,2.83e-16,0.4269,0.0,-2.639e-16
1.8000000000000002e-07,2.4000000000000003e-07,3.51e-05,5.573e-05,29920000000.0,0.65,0.0001061,1.904,1.1,0.5,5.644e-16,0.45,0.0,-5.352e-16
1.8000000000000002e-07,4.800000000000001e-07,6.351e-05,0.0001057,29480000000.0,0.6337,0.0002087,1.974,1.1,0.5,1.126e-15,0.4663,0.0,-1.078e-15
1.8000000000000002e-07,1e-06,0.0001221,0.0002095,28630000000.0,0.6233,0.0004216,2.013,1.1,0.5,2.344e-15,0.4767,0.0,-2.244e-15
1.8000000000000002e-07,1.2000000000000002e-07,2.887e-05,3.403e-05,26210000000.0,0.7731,4.702e-05,1.382,1.2,0.5,2.856e-16,0.4269,0.0,-2.631e-16
1.8000000000000002e-07,2.4000000000000003e-07,5.339e-05,6.578e-05,26380000000.0,0.75,9.433e-05,1.434,1.2,0.5,5.69e-16,0.45,0.0,-5.347e-16
1.8000000000000002e-07,4.800000000000001e-07,9.85e-05,0.0001255,26090000000.0,0.7337,0.0001861,1.483,1.2,0.5,1.135e-15,0.4663,0.0,-1.078e-15
1.8000000000000002e-07,1e-06,0.0001917,0.0002495,25250000000.0,0.7233,0.0003747,1.502,1.2,0.5,2.361e-15,0.4767,0.0,-2.245e-15
1.8000000000000002e-07,1.2000000000000002e-07,5.971e-11,7.72e-11,5368000.0,-0.3258,2.531e-09,32.81,0.1,0.6,7.503e-17,0.4258,0.0,-2.019e-17
1.8000000000000002e-07,2.4000000000000003e-07,6.077e-11,7.762e-11,2735000.0,-0.3489,2.555e-09,32.97,0.1,0.6,1.487e-16,0.4489,0.0,-3.766e-17
1.8000000000000002e-07,4.800000000000001e-07,7.277e-11,9.25e-11,1635000.0,-0.3652,3.048e-09,33.06,0.1,0.6,2.967e-16,0.4652,0.0,-7.287e-17
1.8000000000000002e-07,1e-06,1.045e-10,1.328e-10,1126000.0,-0.3756,4.373e-09,33.07,0.1,0.6,6.183e-16,0.4756,0.0,-1.496e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.421e-09,1.879e-09,101700000.0,-0.2258,5.744e-08,30.58,0.2,0.6,8.987e-17,0.4258,0.0,-3.965e-17
1.8000000000000002e-07,2.4000000000000003e-07,1.514e-09,1.961e-09,58280000.0,-0.2489,6.139e-08,31.3,0.2,0.6,1.677e-16,0.4489,0.0,-6.498e-17
1.8000000000000002e-07,4.800000000000001e-07,1.857e-09,2.383e-09,37280000.0,-0.2652,7.552e-08,31.69,0.2,0.6,3.224e-16,0.4652,0.0,-1.139e-16
1.8000000000000002e-07,1e-06,2.696e-09,3.447e-09,26580000.0,-0.2756,1.099e-07,31.89,0.2,0.6,6.58e-16,0.4756,0.0,-2.198e-16
1.8000000000000002e-07,1.2000000000000002e-07,2.123e-08,3.068e-08,889400000.0,-0.1258,7.591e-07,24.74,0.3,0.6,1.358e-16,0.4258,0.0,-9.396e-17
1.8000000000000002e-07,2.4000000000000003e-07,2.599e-08,3.604e-08,615600000.0,-0.1489,9.459e-07,26.25,0.3,0.6,2.446e-16,0.4489,0.0,-1.581e-16
1.8000000000000002e-07,4.800000000000001e-07,3.466e-08,4.701e-08,449100000.0,-0.1652,1.281e-06,27.25,0.3,0.6,4.54e-16,0.4652,0.0,-2.76e-16
1.8000000000000002e-07,1e-06,5.287e-08,7.092e-08,348800000.0,-0.1756,1.979e-06,27.91,0.3,0.6,9.032e-16,0.4756,0.0,-5.253e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.504e-07,2.645e-07,4005000000.0,-0.02578,4.928e-06,18.63,0.4,0.6,1.958e-16,0.4258,0.0,-1.636e-16
1.8000000000000002e-07,2.4000000000000003e-07,2.163e-07,3.56e-07,3079000000.0,-0.04886,7.052e-06,19.81,0.4,0.6,3.645e-16,0.4489,0.0,-2.996e-16
1.8000000000000002e-07,4.800000000000001e-07,3.239e-07,5.122e-07,2446000000.0,-0.06519,1.058e-05,20.66,0.4,0.6,6.884e-16,0.4652,0.0,-5.552e-16
1.8000000000000002e-07,1e-06,5.37e-07,8.296e-07,2040000000.0,-0.07558,1.768e-05,21.31,0.4,0.6,1.379e-15,0.4756,0.0,-1.095e-15
1.8000000000000002e-07,1.2000000000000002e-07,5.743e-07,1.299e-06,11440000000.0,0.07422,1.714e-05,13.2,0.5,0.6,2.384e-16,0.4258,0.0,-2.129e-16
1.8000000000000002e-07,2.4000000000000003e-07,9.313e-07,1.966e-06,9761000000.0,0.05114,2.824e-05,14.37,0.5,0.6,4.605e-16,0.4489,0.0,-4.124e-16
1.8000000000000002e-07,4.800000000000001e-07,1.525e-06,3.072e-06,8313000000.0,0.03481,4.673e-05,15.21,0.5,0.6,8.947e-16,0.4652,0.0,-7.993e-16
1.8000000000000002e-07,1e-06,2.697e-06,5.282e-06,7278000000.0,0.02442,8.349e-05,15.81,0.5,0.6,1.826e-15,0.4756,0.0,-1.625e-15
1.8000000000000002e-07,1.2000000000000002e-07,1.387e-06,3.817e-06,20220000000.0,0.1742,3.307e-05,8.663,0.6,0.6,2.603e-16,0.4258,0.0,-2.384e-16
1.8000000000000002e-07,2.4000000000000003e-07,2.438e-06,6.396e-06,18830000000.0,0.1511,6.062e-05,9.478,0.6,0.6,5.124e-16,0.4489,0.0,-4.738e-16
1.8000000000000002e-07,4.800000000000001e-07,4.258e-06,1.08e-05,17230000000.0,0.1348,0.0001095,10.13,0.6,0.6,1.011e-15,0.4652,0.0,-9.383e-16
1.8000000000000002e-07,1e-06,7.909e-06,1.965e-05,15910000000.0,0.1244,0.0002087,10.62,0.6,0.6,2.087e-15,0.4756,0.0,-1.936e-15
1.8000000000000002e-07,1.2000000000000002e-07,2.55e-06,7.793e-06,26910000000.0,0.2742,4.573e-05,5.868,0.7,0.6,2.705e-16,0.4258,0.0,-2.507e-16
1.8000000000000002e-07,2.4000000000000003e-07,4.661e-06,1.389e-05,26000000000.0,0.2511,8.771e-05,6.315,0.7,0.6,5.369e-16,0.4489,0.0,-5.035e-16
1.8000000000000002e-07,4.800000000000001e-07,8.426e-06,2.468e-05,24640000000.0,0.2348,0.0001652,6.692,0.7,0.6,1.067e-15,0.4652,0.0,-1.006e-15
1.8000000000000002e-07,1e-06,1.609e-05,4.665e-05,23430000000.0,0.2244,0.0003257,6.982,0.7,0.6,2.213e-15,0.4756,0.0,-2.088e-15
1.8000000000000002e-07,1.2000000000000002e-07,4.058e-06,1.282e-05,31280000000.0,0.3742,5.415e-05,4.224,0.8,0.6,2.755e-16,0.4258,0.0,-2.571e-16
1.8000000000000002e-07,2.4000000000000003e-07,7.545e-06,2.363e-05,30640000000.0,0.3511,0.0001056,4.47,0.8,0.6,5.487e-16,0.4489,0.0,-5.185e-16
1.8000000000000002e-07,4.800000000000001e-07,1.386e-05,4.321e-05,29450000000.0,0.3348,0.0002023,4.683,0.8,0.6,1.094e-15,0.4652,0.0,-1.04e-15
1.8000000000000002e-07,1e-06,2.682e-05,8.349e-05,28340000000.0,0.3244,0.0004046,4.847,0.8,0.6,2.273e-15,0.4756,0.0,-2.163e-15
1.8000000000000002e-07,1.2000000000000002e-07,5.97e-06,1.85e-05,33710000000.0,0.4742,5.894e-05,3.185,0.9,0.6,2.783e-16,0.4258,0.0,-2.607e-16
1.8000000000000002e-07,2.4000000000000003e-07,1.116e-05,3.475e-05,33200000000.0,0.4511,0.0001158,3.331,0.9,0.6,5.549e-16,0.4489,0.0,-5.27e-16
1.8000000000000002e-07,4.800000000000001e-07,2.063e-05,6.462e-05,32140000000.0,0.4348,0.0002236,3.46,0.9,0.6,1.107e-15,0.4652,0.0,-1.059e-15
1.8000000000000002e-07,1e-06,4.018e-05,0.0001264,31060000000.0,0.4244,0.0004495,3.555,0.9,0.6,2.303e-15,0.4756,0.0,-2.204e-15
1.8000000000000002e-07,1.2000000000000002e-07,8.462e-06,2.451e-05,34480000000.0,0.5742,6.064e-05,2.475,1.0,0.6,2.799e-16,0.4258,0.0,-2.63e-16
1.8000000000000002e-07,2.4000000000000003e-07,1.578e-05,4.657e-05,34080000000.0,0.5511,0.0001196,2.568,1.0,0.6,5.586e-16,0.4489,0.0,-5.323e-16
1.8000000000000002e-07,4.800000000000001e-07,2.919e-05,8.751e-05,33140000000.0,0.5347,0.0002322,2.654,1.0,0.6,1.115e-15,0.4653,0.0,-1.07e-15
1.8000000000000002e-07,1e-06,5.688e-05,0.0001725,32050000000.0,0.5243,0.0004674,2.71,1.0,0.6,2.321e-15,0.4757,0.0,-2.228e-15
1.8000000000000002e-07,1.2000000000000002e-07,1.204e-05,3.054e-05,33700000000.0,0.6741,5.953e-05,1.949,1.1,0.6,2.811e-16,0.4259,0.0,-2.644e-16
1.8000000000000002e-07,2.4000000000000003e-07,2.221e-05,5.849e-05,33450000000.0,0.651,0.000118,2.017,1.1,0.6,5.611e-16,0.449,0.0,-5.355e-16
1.8000000000000002e-07,4.800000000000001e-07,4.087e-05,0.0001107,32680000000.0,0.6347,0.0002301,2.079,1.1,0.6,1.121e-15,0.4653,0.0,-1.078e-15
1.8000000000000002e-07,1e-06,7.935e-05,0.0002192,31590000000.0,0.6243,0.0004629,2.112,1.1,0.6,2.332e-15,0.4757,0.0,-2.243e-15
1.8000000000000002e-07,1.2000000000000002e-07,1.769e-05,3.632e-05,31330000000.0,0.7741,5.556e-05,1.53,1.2,0.6,2.822e-16,0.4259,0.0,-2.65e-16
1.8000000000000002e-07,2.4000000000000003e-07,3.234e-05,6.997e-05,31300000000.0,0.751,0.0001108,1.583,1.2,0.6,5.633e-16,0.449,0.0,-5.373e-16
1.8000000000000002e-07,4.800000000000001e-07,5.922e-05,0.0001332,30750000000.0,0.7347,0.0002174,1.632,1.2,0.6,1.125e-15,0.4653,0.0,-1.082e-15
1.8000000000000002e-07,1e-06,0.0001146,0.0002644,29680000000.0,0.7243,0.0004366,1.652,1.2,0.6,2.342e-15,0.4757,0.0,-2.251e-15
1.8000000000000002e-07,1.2000000000000002e-07,5.443e-11,8.294e-11,5766000.0,-0.3251,2.717e-09,32.8,0.1,0.7,7.5e-17,0.4251,0.0,-2.024e-17
1.8000000000000002e-07,2.4000000000000003e-07,5.541e-11,8.35e-11,2941000.0,-0.3482,2.745e-09,32.97,0.1,0.7,1.486e-16,0.4482,0.0,-3.771e-17
1.8000000000000002e-07,4.800000000000001e-07,6.638e-11,9.961e-11,1759000.0,-0.3645,3.278e-09,33.05,0.1,0.7,2.965e-16,0.4645,0.0,-7.295e-17
1.8000000000000002e-07,1e-06,9.54e-11,1.431e-10,1212000.0,-0.3749,4.703e-09,33.07,0.1,0.7,6.178e-16,0.4749,0.0,-1.497e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.3e-09,2.015e-09,108800000.0,-0.2251,6.154e-08,30.55,0.2,0.7,8.998e-17,0.4251,0.0,-3.983e-17
1.8000000000000002e-07,2.4000000000000003e-07,1.383e-09,2.106e-09,62490000.0,-0.2482,6.587e-08,31.28,0.2,0.7,1.678e-16,0.4482,0.0,-6.527e-17
1.8000000000000002e-07,4.800000000000001e-07,1.697e-09,2.56e-09,40030000.0,-0.2645,8.109e-08,31.68,0.2,0.7,3.225e-16,0.4645,0.0,-1.144e-16
1.8000000000000002e-07,1e-06,2.465e-09,3.704e-09,28560000.0,-0.2749,1.181e-07,31.88,0.2,0.7,6.581e-16,0.4749,0.0,-2.207e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.951e-08,3.271e-08,943100000.0,-0.1251,8.065e-07,24.66,0.3,0.7,1.361e-16,0.4251,0.0,-9.424e-17
1.8000000000000002e-07,2.4000000000000003e-07,2.386e-08,3.853e-08,654900000.0,-0.1482,1.008e-06,26.17,0.3,0.7,2.451e-16,0.4482,0.0,-1.587e-16
1.8000000000000002e-07,4.800000000000001e-07,3.182e-08,5.033e-08,478800000.0,-0.1645,1.368e-06,27.19,0.3,0.7,4.549e-16,0.4645,0.0,-2.772e-16
1.8000000000000002e-07,1e-06,4.856e-08,7.598e-08,372200000.0,-0.1749,2.116e-06,27.85,0.3,0.7,9.049e-16,0.4749,0.0,-5.275e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.367e-07,2.788e-07,4189000000.0,-0.02511,5.159e-06,18.5,0.4,0.7,1.96e-16,0.4251,0.0,-1.636e-16
1.8000000000000002e-07,2.4000000000000003e-07,1.973e-07,3.766e-07,3232000000.0,-0.04819,7.412e-06,19.68,0.4,0.7,3.65e-16,0.4482,0.0,-2.999e-16
1.8000000000000002e-07,4.800000000000001e-07,2.964e-07,5.432e-07,2575000000.0,-0.06453,1.115e-05,20.54,0.4,0.7,6.894e-16,0.4645,0.0,-5.56e-16
1.8000000000000002e-07,1e-06,4.926e-07,8.81e-07,2151000000.0,-0.07492,1.867e-05,21.19,0.4,0.7,1.381e-15,0.4749,0.0,-1.097e-15
1.8000000000000002e-07,1.2000000000000002e-07,5.12e-07,1.353e-06,11830000000.0,0.07489,1.772e-05,13.1,0.5,0.7,2.384e-16,0.4251,0.0,-2.126e-16
1.8000000000000002e-07,2.4000000000000003e-07,8.327e-07,2.054e-06,10120000000.0,0.05181,2.928e-05,14.26,0.5,0.7,4.606e-16,0.4482,0.0,-4.12e-16
1.8000000000000002e-07,4.800000000000001e-07,1.368e-06,3.216e-06,8633000000.0,0.03547,4.854e-05,15.09,0.5,0.7,8.949e-16,0.4645,0.0,-7.988e-16
1.8000000000000002e-07,1e-06,2.427e-06,5.537e-06,7567000000.0,0.02508,8.684e-05,15.68,0.5,0.7,1.826e-15,0.4749,0.0,-1.624e-15
1.8000000000000002e-07,1.2000000000000002e-07,1.223e-06,3.947e-06,20800000000.0,0.1749,3.399e-05,8.613,0.6,0.7,2.602e-16,0.4251,0.0,-2.38e-16
1.8000000000000002e-07,2.4000000000000003e-07,2.151e-06,6.625e-06,19380000000.0,0.1518,6.238e-05,9.416,0.6,0.7,5.122e-16,0.4482,0.0,-4.73e-16
1.8000000000000002e-07,4.800000000000001e-07,3.765e-06,1.12e-05,17750000000.0,0.1355,0.0001128,10.06,0.6,0.7,1.011e-15,0.4645,0.0,-9.368e-16
1.8000000000000002e-07,1e-06,7.008e-06,2.039e-05,16400000000.0,0.1251,0.0002151,10.55,0.6,0.7,2.087e-15,0.4749,0.0,-1.933e-15
1.8000000000000002e-07,1.2000000000000002e-07,2.225e-06,8.031e-06,27650000000.0,0.2749,4.696e-05,5.847,0.7,0.7,2.703e-16,0.4251,0.0,-2.502e-16
1.8000000000000002e-07,2.4000000000000003e-07,4.072e-06,1.432e-05,26710000000.0,0.2518,9.007e-05,6.288,0.7,0.7,5.366e-16,0.4482,0.0,-5.024e-16
1.8000000000000002e-07,4.800000000000001e-07,7.377e-06,2.547e-05,25310000000.0,0.2355,0.0001696,6.659,0.7,0.7,1.066e-15,0.4645,0.0,-1.004e-15
1.8000000000000002e-07,1e-06,1.412e-05,4.816e-05,24070000000.0,0.2251,0.0003345,6.946,0.7,0.7,2.212e-15,0.4749,0.0,-2.084e-15
1.8000000000000002e-07,1.2000000000000002e-07,3.489e-06,1.32e-05,32190000000.0,0.3748,5.569e-05,4.22,0.8,0.7,2.753e-16,0.4252,0.0,-2.565e-16
1.8000000000000002e-07,2.4000000000000003e-07,6.504e-06,2.433e-05,31510000000.0,0.3518,0.0001086,4.462,0.8,0.7,5.483e-16,0.4482,0.0,-5.174e-16
1.8000000000000002e-07,4.800000000000001e-07,1.198e-05,4.45e-05,30270000000.0,0.3354,0.0002079,4.672,0.8,0.7,1.093e-15,0.4646,0.0,-1.038e-15
1.8000000000000002e-07,1e-06,2.327e-05,8.598e-05,29120000000.0,0.325,0.0004156,4.834,0.8,0.7,2.271e-15,0.475,0.0,-2.158e-15
1.8000000000000002e-07,1.2000000000000002e-07,5.023e-06,1.905e-05,34830000000.0,0.4748,6.083e-05,3.193,0.9,0.7,2.78e-16,0.4252,0.0,-2.602e-16
1.8000000000000002e-07,2.4000000000000003e-07,9.441e-06,3.578e-05,34260000000.0,0.4518,0.0001193,3.336,0.9,0.7,5.544e-16,0.4482,0.0,-5.26e-16
1.8000000000000002e-07,4.800000000000001e-07,1.754e-05,6.652e-05,33130000000.0,0.4354,0.0002303,3.462,0.9,0.7,1.106e-15,0.4646,0.0,-1.057e-15
1.8000000000000002e-07,1e-06,3.429e-05,0.0001302,32000000000.0,0.425,0.0004628,3.556,0.9,0.7,2.302e-15,0.475,0.0,-2.199e-15
1.8000000000000002e-07,1.2000000000000002e-07,6.873e-06,2.527e-05,35900000000.0,0.5748,6.305e-05,2.495,1.0,0.7,2.795e-16,0.4252,0.0,-2.626e-16
1.8000000000000002e-07,2.4000000000000003e-07,1.295e-05,4.799e-05,35400000000.0,0.5517,0.0001241,2.585,1.0,0.7,5.579e-16,0.4483,0.0,-5.313e-16
1.8000000000000002e-07,4.800000000000001e-07,2.414e-05,9.015e-05,34360000000.0,0.5354,0.0002405,2.668,1.0,0.7,1.114e-15,0.4646,0.0,-1.068e-15
1.8000000000000002e-07,1e-06,4.732e-05,0.0001777,33200000000.0,0.525,0.0004837,2.722,1.0,0.7,2.318e-15,0.475,0.0,-2.224e-15
1.8000000000000002e-07,1.2000000000000002e-07,9.154e-06,3.158e-05,35670000000.0,0.6748,6.285e-05,1.99,1.1,0.7,2.804e-16,0.4252,0.0,-2.641e-16
1.8000000000000002e-07,2.4000000000000003e-07,1.722e-05,6.043e-05,35230000000.0,0.6517,0.000124,2.051,1.1,0.7,5.6e-16,0.4483,0.0,-5.349e-16
1.8000000000000002e-07,4.800000000000001e-07,3.211e-05,0.0001143,34310000000.0,0.6354,0.0002411,2.109,1.1,0.7,1.118e-15,0.4646,0.0,-1.076e-15
1.8000000000000002e-07,1e-06,6.288e-05,0.0002262,33100000000.0,0.625,0.0004841,2.14,1.1,0.7,2.328e-15,0.475,0.0,-2.24e-15
1.8000000000000002e-07,1.2000000000000002e-07,1.215e-05,3.777e-05,34300000000.0,0.7748,6.057e-05,1.604,1.2,0.7,2.811e-16,0.4252,0.0,-2.651e-16
1.8000000000000002e-07,2.4000000000000003e-07,2.272e-05,7.265e-05,33980000000.0,0.7517,0.0001198,1.649,1.2,0.7,5.614e-16,0.4483,0.0,-5.373e-16
1.8000000000000002e-07,4.800000000000001e-07,4.224e-05,0.0001381,33190000000.0,0.7354,0.0002339,1.693,1.2,0.7,1.121e-15,0.4646,0.0,-1.082e-15
1.8000000000000002e-07,1e-06,8.245e-05,0.000274,31930000000.0,0.725,0.0004684,1.71,1.2,0.7,2.335e-15,0.475,0.0,-2.25e-15
1.8000000000000002e-07,1.2000000000000002e-07,5.054e-11,8.823e-11,6133000.0,-0.3247,2.889e-09,32.8,0.1,0.8,7.496e-17,0.4247,0.0,-2.027e-17
1.8000000000000002e-07,2.4000000000000003e-07,5.144e-11,8.895e-11,3131000.0,-0.3478,2.921e-09,32.96,0.1,0.8,1.485e-16,0.4478,0.0,-3.775e-17
1.8000000000000002e-07,4.800000000000001e-07,6.165e-11,1.062e-10,1874000.0,-0.3641,3.489e-09,33.05,0.1,0.8,2.963e-16,0.4641,0.0,-7.3e-17
1.8000000000000002e-07,1e-06,8.867e-11,1.528e-10,1291000.0,-0.3745,5.006e-09,33.07,0.1,0.8,6.173e-16,0.4745,0.0,-1.498e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.21e-09,2.14e-09,115500000.0,-0.2247,6.532e-08,30.53,0.2,0.8,9.004e-17,0.4247,0.0,-3.996e-17
1.8000000000000002e-07,2.4000000000000003e-07,1.287e-09,2.239e-09,66390000.0,-0.2478,7.001e-08,31.27,0.2,0.8,1.678e-16,0.4478,0.0,-6.547e-17
1.8000000000000002e-07,4.800000000000001e-07,1.578e-09,2.724e-09,42560000.0,-0.2641,8.624e-08,31.67,0.2,0.8,3.225e-16,0.4641,0.0,-1.147e-16
1.8000000000000002e-07,1e-06,2.294e-09,3.942e-09,30380000.0,-0.2745,1.256e-07,31.87,0.2,0.8,6.58e-16,0.4745,0.0,-2.212e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.824e-08,3.459e-08,993300000.0,-0.1247,8.505e-07,24.58,0.3,0.8,1.363e-16,0.4247,0.0,-9.441e-17
1.8000000000000002e-07,2.4000000000000003e-07,2.231e-08,4.083e-08,691700000.0,-0.1478,1.066e-06,26.12,0.3,0.8,2.454e-16,0.4478,0.0,-1.591e-16
1.8000000000000002e-07,4.800000000000001e-07,2.973e-08,5.34e-08,506500000.0,-0.1641,1.449e-06,27.14,0.3,0.8,4.554e-16,0.4641,0.0,-2.779e-16
1.8000000000000002e-07,1e-06,4.539e-08,8.067e-08,394200000.0,-0.1745,2.243e-06,27.81,0.3,0.8,9.058e-16,0.4745,0.0,-5.29e-16
1.8000000000000002e-07,1.2000000000000002e-07,1.266e-07,2.92e-07,4356000000.0,-0.02468,5.368e-06,18.39,0.4,0.8,1.961e-16,0.4247,0.0,-1.637e-16
1.8000000000000002e-07,2.4000000000000003e-07,1.833e-07,3.956e-07,3373000000.0,-0.04775,7.741e-06,19.57,0.4,0.8,3.652e-16,0.4478,0.0,-3.001e-16
1.8000000000000002e-07,4.800000000000001e-07,2.762e-07,5.717e-07,2694000000.0,-0.06409,1.168e-05,20.43,0.4,0.8,6.9e-16,0.4641,0.0,-5.565e-16
1.8000000000000002e-07,1e-06,4.601e-07,9.286e-07,2254000000.0,-0.07447,1.958e-05,21.09,0.4,0.8,1.383e-15,0.4745,0.0,-1.098e-15
1.8000000000000002e-07,1.2000000000000002e-07,4.655e-07,1.402e-06,12180000000.0,0.07532,1.824e-05,13.01,0.5,0.8,2.384e-16,0.4247,0.0,-2.125e-16
1.8000000000000002e-07,2.4000000000000003e-07,7.593e-07,2.133e-06,10440000000.0,0.05225,3.02e-05,14.16,0.5,0.8,4.606e-16,0.4478,0.0,-4.118e-16
1.8000000000000002e-07,4.800000000000001e-07,1.251e-06,3.347e-06,8920000000.0,0.03591,5.016e-05,14.99,0.5,0.8,8.95e-16,0.4641,0.0,-7.984e-16
