Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
1801,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.196e-15,,,
1801,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",1.16,,,
1801,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",16.67,,,
"Parameters: length=1u, Vd=200m, Vg=700m, width=240n",,,,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",11.35e-6,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",3.745e-6,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",832.2e6,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",340.2e-3,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",15.34e-6,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",4.096,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",700e-3,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",2.934e-15,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",359.8e-3,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1802,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-2.438e-15,,,
1802,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",1.352,,,
1802,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",15.6,,,
"Parameters: length=1u, Vd=200m, Vg=700m, width=480n",,,,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",20.06e-6,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",7.008e-6,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",856.1e6,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",320.9e-3,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",31.06e-6,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",4.432,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",700e-3,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",5.774e-15,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",379.1e-3,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1803,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-4.948e-15,,,
1803,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",1.548,,,
1803,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",14.6,,,
"Parameters: length=1u, Vd=200m, Vg=700m, width=1u",,,,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",38.71e-6,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",13.89e-6,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",863.8e6,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",307.9e-3,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",64.65e-6,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",4.655,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",700e-3,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",11.91e-15,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",392.1e-3,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1804,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-10.3e-15,,,
1804,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",1.67,,,
1804,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",13.89,,,
"Parameters: length=1u, Vd=200m, Vg=800m, width=120n",,,,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",10.05e-6,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",2.73e-6,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",721.9e6,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",465.7e-3,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",7.112e-6,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",2.605,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",800e-3,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.568e-15,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",334.3e-3,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1805,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.145e-15,,,
1805,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",707.6e-3,,,
1805,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",22.75,,,
"Parameters: length=1u, Vd=200m, Vg=800m, width=240n",,,,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",18.87e-6,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",5.256e-6,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",758.5e6,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",440.2e-3,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",14.76e-6,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",2.808,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",800e-3,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",3.097e-15,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",359.8e-3,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1806,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-2.34e-15,,,
1806,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",782.1e-3,,,
1806,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",21.9,,,
"Parameters: length=1u, Vd=200m, Vg=800m, width=480n",,,,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",35.3e-6,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",10.08e-6,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",780.2e6,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",420.9e-3,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",30.02e-6,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",2.98,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",800e-3,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",6.125e-15,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",379.1e-3,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1807,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-4.764e-15,,,
1807,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",850.5e-3,,,
1807,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",20.99,,,
"Parameters: length=1u, Vd=200m, Vg=800m, width=1u",,,,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",70.34e-6,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",20.29e-6,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",787.1e6,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",407.9e-3,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",62.73e-6,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",3.092,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",800e-3,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",12.68e-15,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",392.1e-3,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1808,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-9.941e-15,,,
1808,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",891.8e-3,,,
1808,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",20.29,,,
"Parameters: length=1u, Vd=200m, Vg=900m, width=120n",,,,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",13.56e-6,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",3.414e-6,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",644.5e6,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",565.7e-3,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",6.53e-6,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.913,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",900e-3,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.612e-15,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",334.3e-3,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1809,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.1e-15,,,
1809,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",481.5e-3,,,
1809,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",28.45,,,
"Parameters: length=1u, Vd=200m, Vg=900m, width=240n",,,,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",26.15e-6,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",6.675e-6,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",674e6,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",540.2e-3,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",13.55e-6,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",2.03,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",900e-3,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",3.199e-15,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",359.8e-3,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1810,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-2.247e-15,,,
1810,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",518e-3,,,
1810,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",27.81,,,
"Parameters: length=1u, Vd=200m, Vg=900m, width=480n",,,,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",50.17e-6,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",12.96e-6,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",692e6,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",520.9e-3,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",27.61e-6,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",2.13,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",900e-3,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",6.351e-15,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",379.1e-3,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1811,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-4.569e-15,,,
1811,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",550.5e-3,,,
1811,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",27.01,,,
"Parameters: length=1u, Vd=200m, Vg=900m, width=1u",,,,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",101.3e-6,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",26.33e-6,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",696.8e6,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",507.9e-3,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",57.73e-6,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",2.193,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",900e-3,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",13.19e-15,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",392.1e-3,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1812,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-9.544e-15,,,
1812,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",569.7e-3,,,
1812,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",26.33,,,
"Parameters: length=1u, Vd=200m, Vg=1, width=120n",,,,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",16.79e-6,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",4.03e-6,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",561.8e6,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",665.7e-3,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",5.785e-6,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.436,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.639e-15,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",334.3e-3,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1813,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.064e-15,,,
1813,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",344.5e-3,,,
1813,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",33.58,,,
"Parameters: length=1u, Vd=200m, Vg=1, width=240n",,,,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",32.87e-6,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",7.951e-6,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",584.1e6,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",640.2e-3,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",11.96e-6,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.505,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",3.26e-15,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",359.8e-3,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1814,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-2.172e-15,,,
1814,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",364e-3,,,
1814,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",33.13,,,
"Parameters: length=1u, Vd=200m, Vg=1, width=480n",,,,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",63.9e-6,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",15.57e-6,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",599.6e6,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",620.9e-3,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",24.44e-6,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.57,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",6.487e-15,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",379.1e-3,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1815,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-4.409e-15,,,
1815,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",382.5e-3,,,
1815,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",32.44,,,
"Parameters: length=1u, Vd=200m, Vg=1, width=1u",,,,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",130e-6,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",31.77e-6,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",602.6e6,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",607.9e-3,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",51.06e-6,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.607,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",13.48e-15,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",392.1e-3,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1816,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-9.214e-15,,,
1816,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",392.8e-3,,,
1816,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",31.77,,,
"Parameters: length=1u, Vd=200m, Vg=1.1, width=120n",,,,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",19.67e-6,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",4.567e-6,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",476.7e6,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",765.7e-3,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",4.956e-6,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.085,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1.1,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.655e-15,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",334.3e-3,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1817,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.035e-15,,,
1817,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",251.9e-3,,,
1817,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",38.06,,,
"Parameters: length=1u, Vd=200m, Vg=1.1, width=240n",,,,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",38.82e-6,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",9.059e-6,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",492.1e6,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",740.2e-3,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",10.19e-6,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.125,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1.1,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",3.296e-15,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",359.8e-3,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1818,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-2.112e-15,,,
1818,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",262.5e-3,,,
1818,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",37.75,,,
"Parameters: length=1u, Vd=200m, Vg=1.1, width=480n",,,,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",76.12e-6,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",17.84e-6,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",506.2e6,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",720.9e-3,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",20.89e-6,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.171,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1.1,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",6.569e-15,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",379.1e-3,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1819,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-4.283e-15,,,
1819,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",274.4e-3,,,
1819,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",37.16,,,
"Parameters: length=1u, Vd=200m, Vg=1.1, width=1u",,,,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",155.5e-6,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",36.51e-6,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",507.6e6,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",707.9e-3,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",43.58e-6,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",1.194,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1.1,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",13.66e-15,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",392.1e-3,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1820,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-8.953e-15,,,
1820,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",280.3e-3,,,
1820,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",36.51,,,
"Parameters: length=1u, Vd=200m, Vg=1.2, width=120n",,,,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",22.16e-6,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",5.02e-6,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",392.3e6,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",865.7e-3,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",4.102e-6,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",817.1e-3,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1.2,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.664e-15,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",334.3e-3,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
1821,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.012e-15,,,
1821,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",185.1e-3,,,
1821,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",41.83,,,
"Parameters: length=1u, Vd=200m, Vg=1.2, width=240n",,,,,,
1822,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",43.94e-6,,,
1822,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",9.986e-6,,,
1822,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",401.4e6,,,
1822,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",840.1e-3,,,
1822,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",8.368e-6,,,
1822,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",838e-3,,,
1822,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",1.2,,,
1822,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",200e-3,,,
